,id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,lyrics
51,2dpaYNEQHiRxtZbfNsse9,Happier,Marshmello,0.687,0.792,5.0,-2.7489999999999997,1.0,0.0452,0.191,0.0,0.16699999999999998,0.6709999999999999,100.015,214290.0,4.0,"  [Intro] Lately, I've been, I've been thinking I want you to be happier, I want you to be happier  [Verse 1] When the morning comes When we see what we've become In the cold light of day, we're a flame in the wind Not the fire that we've begun Every argument, every word we can't take back 'Cause with all that has happened I think that we both know the way that this story ends  [Chorus] Then only for a minute I want to change my mind 'Cause this just don't feel right to me I wanna raise your spirits I want to see you smile but Know that means I'll have to leave  [Post-Chorus] Know that means I'll have to leave Lately, I've been, I've been thinking I want you to be happier, I want you to be happier  [Verse 2] When the evening falls And I'm left there with my thoughts And the image of you being with someone else Well, it's eating me up inside But we ran our course, we pretended we're okay Now if we jump together, at least we can swim Far away from the wreck we made  [Chorus] Then only for a minute I want to change my mind 'Cause this just don't feel right to me I wanna raise your spirits I want to see you smile but Know that means I'll have to leave  [Post-Chorus] Know that means I'll have to leave Lately, I've been, I've been thinking I want you to be happier, I want you to be happier  [Bridge] So I'll go, I'll go I will go, go, go So I'll go, I'll go I will go, go, go  [Pre-Chorus] Lately, I've been, I've been thinking I want you to be happier, I want you to be happier Even though I might not like this I think that you'll be happier, I want you to be happier  [Chorus] Then only for a minute (Only for a minute) I want to change my mind 'Cause this just don't feel right to me (Right to me) I wanna raise your spirits (Wanna raise your spirits) I want to see you smile but Know that means I'll have to leave  [Post-Chorus] Know that means I'll have to leave Lately, I've been, I've been thinking I want you to be happier, I want you to be happier  [Outro] So I'll go, I'll go I will go, go, go"
52,1mXVgsBdtIVeCLJnSnmtd,Too Good At Goodbyes,Sam Smith,0.698,0.375,5.0,-8.279,1.0,0.0491,0.652,0.0,0.17300000000000001,0.534,91.92,201000.0,4.0,"  [Verse 1] You must think that I'm stupid You must think that I'm a fool You must think that I'm new to this But I have seen this all before  [Refrain] I'm never gonna let you close to me Even though you mean the most to me 'Cause every time I open up, it hurts So I'm never gonna get too close to you Even when I mean the most to you In case you go and leave me in the dirt  [Pre-Chorus] But every time you hurt me, the less that I cry And every time you leave me, the quicker these tears dry And every time you walk out, the less I love you Baby, we don't stand a chance, it's sad but it's true  [Chorus] I'm way too good at goodbyes (I'm way too good at goodbyes) I'm way too good at goodbyes (I'm way too good at goodbyes)  [Verse 2] I know you're thinkin' I'm heartless I know you're thinkin' I'm cold I'm just protectin' my innocence I'm just protectin' my soul  [Refrain] I'm never gonna let you close to me Even though you mean the most to me 'Cause every time I open up, it hurts So I'm never gonna get too close to you Even when I mean the most to you In case you go and leave me in the dirt  [Pre-Chorus] But every time you hurt me, the less that I cry And every time you leave me, the quicker these tears dry And every time you walk out, the less l love you Baby, we don't stand a chance, it's sad but it's true  [Chorus] I'm way too good at goodbyes (I'm way too good at goodbyes) I'm way too good at goodbyes (I'm way too good at goodbyes) No way that you'll see me cry (No way that you'll see me cry) I'm way too good at goodbyes (I'm way too good at goodbyes)  [Bridge] No No, no, no, no, no (I'm way too good at goodbyes) No, no, no, no No, no, no (I'm way too good at goodbyes) (No way that you'll see me cry) Ahhh (I'm way too good at goodbyes)  [Outro] 'Cause every time you hurt me, the less that I cry And every time you leave me, the quicker these tears dry And every time you walk out, the less I love you Baby, we don't stand a chance, it's sad but it's true I'm way too good at goodbyes"
53,10Igtw8bSDyyFs7KIsKng,Freaky Friday (feat. Chris Brown),Lil Dicky,0.755,0.599,8.0,-5.042,1.0,0.22399999999999998,0.147,0.0,0.109,0.755,133.123,216632.0,4.0,"  [Intro: Chris Brown] Lil Dicky, ooh Mustard on the beat, ho  [Verse 1: Chris Brown] I woke up Chris Breezy, oh my god I'm the man (oh shit) I’m so fly and I can dance (whoa, whoa shit) There’s tattoos on my neck (oh, oh) I just FaceTimed Kanye (blip, blip) I told him I’m his biggest fan, yeah (yeah) Got all these hoes in my DM (yeah, I do) Holy shit, I got a kid (oh) Ohh, I can sing so well Wonder if I can say the n-word (wait for real?) Wait, can I really say the n-word? What up, my nigga? (woo) What up, my nigga? Big ups, my nigga, we up, my nigga You pussy ass nigga, man, fuck y’all niggas 'Cause I’m that nigga, nigga, nigga, nigga I’m that nigga  [Chorus: Chris Brown] I woke up in Chris Brown’s body (oh yeah) Somehow this shit turned into Freaky Friday But we got no choice but to turn this bitch sideways (Oh yeah, oh yeah) I can’t believe that it's Freaky Friday Yeah, it’s Freaky Friday I’m in Chris Brown's body I drive his Ferrari and I’m light-skinned black  [Verse 2: Lil Dicky] (Ring ring) What the fuck? I woke up and I'm Lil Dicky (Lil Dicky?) Ugh, what the fuck? This shit is real weak How his dick staying perched up on his balls like that? Walking down the street and ain’t nobody know my name (whoa) Ain’t no paparazzi flashing pictures, this is great (whoa) Ain’t nobody judging 'cause I’m black or my controversial past I’ma go and see a movie and relax (woo) Ayy, I’m a Blood but I can finally wear blue (cool) Why his momma calling all the time? Leave me the fuck alone, bitch Wait, if I’m in Dicky’s body, Breezy is who? Hope my daughter’s in school Fuck, if I was Chris Brown, where would I be? What would I do?  [Chorus: Chris Brown] I woke up in Chris Brown’s body (oh yeah) Somehow this shit turned into Freaky Friday But we got no choice but to turn this bitch sideways (Oh yeah, oh yeah) I can’t believe that it’s Freaky Friday Yeah, it’s Freaky Friday I’m in Chris Brown's body I look at my soft dick with delight, it’s my dream dick  [Verse 3: Lil Dicky & Chris Brown] If I was Lil Dicky in my body, where would I be? I’m tryna to find myself like an introspective monk I’m balling on the court, oh my god I can dunk Snap a flick of my junk My dick is trending on Twitter? Fuck Now I’m at the club, I talked my way into getting in I look up in the VIP, my goodness there I am I signal to him to let me in but he won’t let me in I don’t know who that is Wait, who the fuck he think he is? Took a glass bottle, shatter it on the bouncer's head (woo) Walked up to that motherfucker Wait, think it through for a sec If you hurting me then you only hurting yourself But wait, I love myself That was the key, now we're switching back  [Chorus: Chris Brown] I woke up in Chris Brown’s body (oh yeah) Somehow this shit turned into Freaky Friday But we got no choice but to turn this bitch sideways (I can't believe) I can’t believe that it’s Freaky Friday  [Outro] Lil Dicky: Wait, what the fuck? Ed Sheeran: And now I'm in Ed Sheeran’s body It’s way less cool than being Chris Brown was Lil Dicky: What the fuck again? DJ Khaled: I’m DJ Khaled Why am I yelling? Kendall Jenner: Huh, I'm Kendall Jenner I got a vagina, I’m gonna explore that right now (woo, woo) Holy shit, I got a vagina (uh), I'm gonna learn I’m gonna understand the inner workings of a woman"
54,0pqnGHJpmpxLKifKRmU6W,Believer,Imagine Dragons,0.7759999999999999,0.78,10.0,-4.374,0.0,0.128,0.0622,0.0,0.081,0.6659999999999999,124.949,204347.0,4.0,"  [Verse 1] First things first I'ma say all the words inside my head I'm fired up and tired of the way that things have been, oh-ooh The way that things have been, oh-ooh Second thing second Don't you tell me what you think that I could be I'm the one at the sail, I'm the master of my sea, oh-ooh The master of my sea, oh-ooh  [Pre-Chorus] I was broken from a young age Taking my sulkin' to the masses Writing my poems for the few That look at me, took to me, shook at me, feelin' me Singing from heartache from the pain Taking my message from the veins Speaking my lesson from the brain Seeing the beauty through the...  [Chorus] Pain! You made me a, you made me a believer, believer Pain! You break me down and build me up, believer, believer Pain! Oh, let the bullets fly, oh, let them rain My life, my love, my drive, it came from... Pain! You made me a, you made me a believer, believer  [Verse 2] Third things third Send a prayer to the ones up above All the hate that you've heard has turned your spirit to a dove, oh-ooh Your spirit up above, oh-ooh  [Pre-Chorus] I was chokin' in the crowd Building my rain up in the cloud Falling like ashes to the ground Hoping my feelings, they would drown But they never did, ever lived, ebbin' and flowin' Inhibited, limited 'til it broke open and rained down It rained down, like...  [Chorus] Pain! You made me a, you made me a believer, believer Pain! You break me down and build me up, believer, believer Pain! Oh, let the bullets fly, oh, let them rain My life, my love, my drive, it came from... Pain! You made me a, you made me a believer, believer  [Bridge] Last things last By the grace of the fire and the flames You're the face of the future, the blood in my veins, oh-ooh The blood in my veins, oh-ooh But they never did, ever lived, ebbin' and flowin' Inhibited, limited 'til it broke open and rained down It rained down, like...  [Chorus] Pain! You made me a, you made me a believer, believer Pain! You break me down and build me up, believer, believer Pain! Oh, let the bullets fly, oh, let them rain My life, my love, my drive, it came from... Pain! You made me a, you made me a believer, believer"
55,2E124GmJRnBJuXbTb4cPU,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,0.9309999999999999,0.387,1.0,-9.127,1.0,0.41200000000000003,0.08800000000000001,0.0,0.136,0.376,125.978,179405.0,4.0,"  [Intro: 6ix9ine, Nicki Minaj & Baka] It's fuckin' TR3YWAY! King of New York, lookin' for the Queen Uh, you got the right one, hmm L-let these-l-let these b-b-bitches know, nigga Queens, Brooklyn, brrr, ah! Murda on the beat so it's not nice!  [Verse 1: 6ix9ine] Pussy got that wet, wet, got that drip, drip Got that super soaker, hit that She a Fefe, her name Keke She eat my dick like it's free, free I don't even know like ""Why I did that?"" I don't even know like ""Why I hit that?"" All I know is that I just can't wife that Talk to her nice so she won't fight back Turn around and hit it from the back, back, back Bend her down then I make it clap, clap, clap  [Chorus: 6ix9ine] I don't really want no friends I don't really want no friends, no  [Verse 2: 6ix9ine] Draco got that kick-back when I blow that, they all do track They don't shoot back, one shot, close range, red dot Head tight, yeah, I did that, yeah, I live that Call a Uber with my shooter, with a Ruger, we gon' do ya Niggas say they killin' people, but I really fuckin' do it  [Chorus: 6ix9ine] I don't really want no friends I don't really want no friends, no  [Verse 3: Nicki Minaj] He-he tryna 69 like Tekashi, call him papi Word to A$AP, keep me Rocky, I'm from New York, so I'm cocky Say he fuckin' with my posse, copped me Khloé like Kardashi' Keep this pussy in Versace, said I'm pretty like Tinashe Put-put it all up in his face, did I catch a case? Pussy game just caught a body, but I never leave a trace Face is pretty, ass for days, I get chips, I ask for Lay's I just sit back and when he done, I be like, ""Yo, how'd it taste?"" (Yo, how'd it taste?)  [Chorus: 6ix9ine] I don't really want no friends I don't really want no friends, no  [Verse 4: Nicki Minaj] Ayo, Draco got that kick-back When it kick-back, you can't get yo shit back In fact this that bitch that ""I hate small talk, I don't fuck with chit-chat"" AC just stopped workin' So they hit me, told me bring my wrist back Come through rockin' fashions That got all these bitches like ""Yo, what's that?"" (Like ""Yo, what's that?"")  [Chorus: 6ix9ine & Nicki Minaj] I don't really want no friends I don't really want no friends, no  [Bridge: 6ix9ine & Nicki Minaj] Eeny, meeny, miny, moe I catch a ho right by her toe If she ain't fuckin' me and Nicki Kick that ho right through the door (TR3YWAY) I don't really want no friends, my old ho just bought this Benz Nicki just hopped in this shit, now I won't see that bitch again Eeny, meeny, miny, moe (no) I catch a ho right by her toe (no) If she ain't fuckin' me and Nicki Kick that ho right through the door (no, TR3YWAY)  [Outro: Nicki Minaj & 6ix9ine] Mmm, Young Money, Young Money bunny Colorful hair, don't care I don't really want no friends I don't really want no friends, no I don't really want no friends I don't really want no friends, no Scum Gang!"
56,3KLygy1YWhmrQx0GRs7IO,Rise,Jonas Blue,0.687,0.785,1.0,-4.65,1.0,0.0333,0.327,0.0,0.203,0.655,106.046,194408.0,4.0,"  [Verse 1: Jack Gilinsky] We're gonna ri-ri-ri-ri-rise 'til we fall They say we got no no no no future at all They wanna ke-ke-keep us out, can't hold us down anymore We're gonna ri-ri-ri-ri-rise 'til we fall  [Refrain: Both] When we hit the bottom, nothin' gon' stop us Climb to the top with you-ou We could be the greatest, ones who never made it Ya I could be talking to you-ou They tryna hate hate hate But we won't change, change anything at all, oh We're gonna ri-ri-ri-ri-rise 'til we fall  [Pre-Chorus: Both] They think we're just drop-outs Living at our mom's house Parents must be so proud They know it all No, they don't speak our language They say we're too savage, yeah No, no, we don't give a... anymore  [Chorus: Both] We're gonna ri-ri-ri-ri-rise 'til we fall We're gonna ri-ri-ri-ri-rise 'til we fall No, they don't speak our language They say we're too savage, yeah No, no, we don't give a... anymore We're gonna ri-ri-ri-ri-rise We're gonna ri-ri-ri-ri-rise We're gonna ri-ri-ri-ri-rise We're gonna ri-ri-ri-ri-rise 'til we fall  [Verse 2: Jack Johnson] They say we're going no-no-no-no-no-no-nowhere But what they don't know know know is we don't, don't care We're gonna keepin' on, keepin' on going 'til we can't go no more We're gonna ri-ri-ri-ri-rise 'til we fall (Yeah)  [Refrain: Both] When we hit the bottom, nothin' gon' stop us Climb to the top with you-ou We could be the greatest, ones who never made it Yeah I could be talking to you-ou They tryna hate hate hate But we won't change, change anything at all We're gonna ri-ri-ri-ri-rise 'til we fall  [Pre-Chorus: Both] They think we're just drop-outs Living at our mom's house Parents must be so proud They know it all No, they don't speak our language They say we're too savage, yeah No, no, we don't give a... anymore  [Chorus: Both] We're gonna ri-ri-ri-ri-rise 'til we fall We're gonna ri-ri-ri-ri-rise 'til we fall They don't speak our language They say we're too savage, ya No, no, we don't give a... anymore We're gonna ri-ri-ri-ri-rise We're gonna ri-ri-ri-ri-rise We're gonna ri-ri-ri-ri-rise We're gonna ri-ri-ri-ri-rise 'til we fall"
57,7K7MUBCnzgBAvMVW2RTWN,Body (feat. brando),Loud Luxury,0.752,0.764,1.0,-4.399,1.0,0.038,0.0476,9.44e-05,0.0543,0.5820000000000001,121.958,163216.0,4.0,"  [Verse 1] Babe, don't make a sound 2 a.m. love gotta keep it down (keep it down) Don't wait around for a signal now Gimme some verbs, I ain't talkin' nouns (I'm naughty) You wanna ride in the Six You wanna dine in the Six (dine in the Six) But when I lean for the kiss You said I'll probably send you some pics And I'm like  [Pre-Chorus] Hell nah, been waitin' too long (I've been waitin') Hell nah, I want that crew love (Come here, baby) Hell nah, been waitin' too long (I've been waitin') Hell nah, I want that crew love  [Chorus] Body on my, losin' all my innocence, yeah Body on my, grindin' on my innocence, yeah Body on my, losin' all my innocence, yeah Body on my, grindin' on my innocence, yeah Body on my, losin' all my innocence, yeah Body on my, grindin' on my innocence, yeah Body on my, losin' all my innocence, yeah Body on my, grindin' on my innocence, yeah  [Post-Chorus] On my, on my, on my, on my 'cence, yeah On my, on my, on my, on my 'cence, yeah On my, on my, on my, on my 'cence, yeah On my, on my, on my, on my 'cence, yeah  [Verse 2] Babe, just hit the pedal If things goin' wrong it's just incidental My bad, never got the memo But you never have fun while you're in the limo, yeah If you wanna ride in the Six You wanna dine in the Six (dine in the Six) But when I lean for the kiss You said I'll probably send you some pics And I'm like  [Pre-Chorus] Hell nah, been waitin' too long (I've been waitin') Hell nah, I want that crew love (Come here, baby) Hell nah, been waitin' too long (I've been waitin') Hell nah, I want that crew love  [Chorus] Body on my, losin' all my innocence, yeah Body on my, grindin' on my innocence, yeah Body on my, losin' all my innocence, yeah Body on my, grindin' on my innocence, yeah Body on my, losin' all my innocence, yeah Body on my, grindin' on my innocence, yeah  [Post-Chorus] On my, on my, on my, on my 'cence, yeah On my, on my, on my, on my 'cence, yeah On my, on my, on my, on my 'cence, yeah On my, on my, on my, on my 'cence, yeah  [Outro] On my, on my, on my, on my 'cence, yeah On my, on my, on my, on my On my, on my, on my, on my 'cence, yeah On my, on my, on my, on my"
58,7GX5flRQZVHRAGd6B4TmD,XO TOUR Llif3,Lil Uzi Vert,0.732,0.75,11.0,-6.3660000000000005,0.0,0.231,0.00264,0.0,0.109,0.401,155.096,182707.0,4.0,"  [Intro] Are you alright? I'm alright, I'm quite alright And my money's right 8… (Yeah) Countin' them bands All way to the top 'til they be fallin' over (Yeah, yeah, yeah) Countin' them bands On my way to the top 'til we fallin' over  [Chorus] I don't really care if you cry On the real, you shoulda never lied Shoulda saw the way she looked me in my eyes She said, ""Baby, I am not afraid to die"" Push me to the edge All my friends are dead Push me to the edge All my friends are dead Push me to the edge All my friends are dead Push me to the edge  [Verse 1] Phantom that's all red, inside all white Like somethin' you ride a sled down, I just want that head My Brittany got mad, I'm barely her man now Everybody got the same swag now Watch the way that I tear it down Stackin' my bands all the way to the top All the way 'til my bands fallin' over Every time that you leave your spot Your girlfriend call me like, ""Come on over!"" I like the way that she treat me Gon' leave you, won't leave me, I call it that Casanova She say I'm insane, yeah I might blow my brain out (Hey) Xanny, help the pain, yeah Please, Xanny, make it go away I'm committed, not addicted, but it keep control of me All the pain, now I can't feel it I swear that it's slowin' me, yeah  [Chorus] I don't really care if you cry On the real, you shoulda never lied Saw the way she looked me in my eyes She said, ""I am not afraid to die"" (Yeah) All my friends are dead Push me to the edge (Yeah) All my friends are dead, yeah, ooh Push me to the edge All my friends are dead, yeah All my friends are dead, yeah  [Verse 2] That is not your swag, I swear you fakin' Now these niggas wanna take my cadence Rain on 'em, thunderstorm, rain on 'em (Ooh, yeah) Medicine, lil' nigga, take some (Yeh, yeh) Fast car, NASCAR, race on 'em In the club, ain't got no ones, then we would beg them Clothes from overseas, got the racks and they all C-Notes You is not a G though Lookin' at you stackin' all your money, it all green though I was countin' that and these all twenties, that's a G-roll  [Bridge] She say, ""You're the worst, you're the worst"" I cannot die because this my universe  [Chorus] I don't really care if you cry On the real, you shoulda never lied Shoulda saw the way she looked me in my eyes She said, ""Baby, I am not afraid to die"" Push me to the edge All my friends are dead Push me to the edge All my friends are dead Push me to the edge All my friends are dead Push me to the edge"
59,2ijef6ni2amuunRoKTlgw,Sin Pijama,Becky G,0.7909999999999999,0.745,11.0,-3.695,0.0,0.0464,0.354,2.9299999999999997e-05,0.10400000000000001,0.82,94.014,188560.0,4.0,"  [Intro: Becky G, Natti Natasha] You are alone, all alone in the bedroom Search, search for my warmth, uoh-oh, no-no You want a remedy for your pain Nobody can feel you better than me, uoh-oh, no-no  [Pre-Chorus: Natti Natasha, Becky G] So that your arousal won't go away You know that I won't leave you stuck there Calm down, I'm on my way, my love Calm down, I want to be with you  [Chorus: Natti Natasha, Becky G] If you call me We'll go to your house We'll stay in bed Without pajamas, without pajamas  If you call me We'll go to your house We'll stay in bed Without pajamas, without pajamas (yo, yo, yo)  [Vers 1: Becky G] I'm going to tell my secrets to your pillow Until then let's make a video call Send me photos, little pics Showing everything, everything at all When I get there, we will mess up the bed  [Bridge: Becky G] Baby, today we're not going to sleep (no) Baby, today we're not going to sleep (uh-uh-uh) I did not bring pajamas Because I did not feel like it Baby, today we're not going to sleep  Baby, today we're not going to sleep (no) Baby, today we're not going to sleep (uh-uh-uh) I did not bring pajamas Because I did not feel like it Baby, today we're not going to sleep  [Chorus: Natti Natasha, Becky G] If you call me We'll go to your house We'll stay in bed Without pajamas, without pajamas  If you call me We'll go to your house We'll stay in bed Without pajamas, without pajamas  [Vers 2: Natti Natasha] Since this is not a theater, stop with the drama Light the flame in me The way I came to the world - that's my best pajama Today there is a curfew I'll be yours until morning We get romantic Without an autopilot Let's ditch the rules, we're tripping on cannabis I have always been a lady (a girl) But I'm a bitch in bed  [Bridge: Natti Natasha, Becky G] So come on on on on on on Add some meat to what I've got cooking Smash it all against my bonbon, bon-bon-bon Let's lose control, that way both of us win  So come on on on on on on Add some fire to what I've got cooking Smash it all against my bonbon, bon-bon-bon I wait for your call, come score a goal on me!  [Chorus: Natti Natasha, Becky G] If you call me We'll go to your house We'll stay in bed Without pajamas, without pajamas  If you call me We'll go to your house We'll smoke weed Without pajamas, without pajamas  [Outro: Becky G] (Baby, today we're not going to sleep Na-na-na) Natti Nat, yeah-yeah (I did not bring pajamas Because I did not feel like it Baby, today we're not going to sleep) Becky G, baby"
60,2BgEsaKNfHUdlh97KmvFy,2002,Anne-Marie,0.6970000000000001,0.6829999999999999,1.0,-2.8810000000000002,0.0,0.11699999999999999,0.0372,0.0,0.13699999999999998,0.603,96.133,186987.0,4.0,"  [Verse 1] I will always remember The day you kissed my lips Light as a feather And it went just like this No, it's never been better Than the summer of 2002 (ooh) Uh, we were only 11 But acting like grown-ups Like we are in the present Drinking from plastic cups Singing, ""Love is forever and ever"" Well, I guess that was true  [Pre-Chorus] Dancing on the hood in the middle of the woods On an old Mustang, where we sang Songs with all our childhood friends And it went like this, say  [Chorus] Oops, I got 99 problems singing bye, bye, bye Hold up, if you wanna go and take a ride with me Better hit me, baby, one more time, uh Paint a picture for you and me On the days when we were young, uh Singing at the top of both our lungs  [Verse 2] Now we're under the covers Fast forward to eighteen We are more than lovers Yeah, we are all we need When we're holding each other I'm taken back to 2002 (ooh) Yeah  [Pre-Chorus] Dancing on the hood in the middle of the woods On an old Mustang, where we sang Songs with all our childhood friends And it went like this, say  [Chorus] Oops, I got 99 problems singing bye, bye, bye Hold up, if you wanna go and take a ride with me Better hit me, baby, one more time, uh Paint a picture for you and me On the days when we were young, uh Singing at the top of both our lungs On the day we fell in love Ooh ooh, ooh ooh On the day we fell in love Ooh ooh, ooh ooh  [Pre-Chorus] Dancing on the hood in the middle of the woods On an old Mustang, where we sang Songs with all our childhood friends Oh, now  [Chorus] Oops, I got 99 problems singing bye, bye, bye Hold up, if you wanna go and take a ride with me Better hit me, baby, one more time Paint a picture for you and me On the days when we were young, uh Singing at the top of both our lungs On the day we fell in love Ooh ooh, ooh ooh On the day we fell in love Ooh ooh, ooh ooh On the day we fell in love Ooh ooh, ooh ooh On the day we fell in love Ooh ooh, ooh ooh On the day we fell in love, love, love"
61,0TlLq3lA83rQOYtrqBqSc,Nonstop,Drake,0.912,0.41200000000000003,7.0,-8.074,1.0,0.124,0.0164,0.013000000000000001,0.10400000000000001,0.42200000000000004,154.983,238614.0,4.0,"  [Intro: Lil Juice] Tay Keith, fuck these niggas up!  [Verse 1: Drake] Look, I just flipped a switch (Flipped, flipped) I don't know nobody else that's doin' this Bodies start to drop, ayy (Hit the floor) Now they wanna know me since I hit the top, ayy This a Rollie, not a stopwatch, shit don't ever stop This the flow that got the block hot, shit got super hot, ayy Give me my respect (Give me my respect) I just took it left like I'm ambidex' Bitch, I move through London with the Eurostep (Two) Got a sneaker deal and I ain't break a sweat Catch me 'cause I'm gone (Outta there, I’m gone) How I go from 6 to 23 like I'm LeBron? Servin' up a pack (Servin' up a pack) Niggas pullin' gimmicks 'cause they scared to rap, ayy Funny how they shook, ayy, got these niggas shook Pullin' back the curtain by myself, take a look, ayy I'm a bar spitta, I’m a hard hitta Yeah I’m light-skinned, but I'm still a dark nigga I'm a wig splitta, I'm a tall figure I'm a unforgivin' wild-ass dog nigga Somethin' wrong with 'em, got 'em all bitter I'm a bill printer, I'm a gravedigger Yeah, I am what I am I don't have no time for no misunderstandings again  [Chorus: Mack Daddy Ju & Drake] My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin' This a Rollie, not a stopwatch, shit don't ever stop From smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is–  [Verse 2: Drake] Future took the business and ran it for me I let Ollie take the owl, told him brand it for me I get 2 million a pop and that’s standard for me Like I went blind, dog, you gotta hand it to me (Gotta gimme that shit, dog) Prayed, then I prayed again (Amen, Lord) Had a moment but it came and went (They don't love you no more) You don’t wanna play with him (Nah, nah, nah) They’ll be mournin' you like 8AM (R.I.P.) Pinky ring 'til I get a wedding ring (Whoa, yeah) Love my brothers, cut 'em in on anything (Big slice) And you know it's King Slime Drizzy, damn (Woo yeah) She just said I'm bae, I hit the thizzle dance (Mac Dre shit) Either hand is the upper hand (Oh yeah, shit) Got a bubba on my other hand (Whoa, yeah, shit, yeah) This shit ain't no hundred bands (Nah, nah, nah, nah) Palace look like Buckingham Bills so big, I call 'em Williams, for real Reasons to go crazy, got a trillion, for real They been tryin' me but I'm resilient, for real I can’t go in public like civilian, for real And I hardly take offense Money for revenge, man, that’s hardly an expense Al Haymon checks off of all of my events I like all the profit, man, I hardly do percents (I don't do that shit) A big part of me resents Niggas that I knew from when I started in this shit They see what I got and, man, it's hard to be content Fuck what they got goin' on, I gotta represent (Ayy!)  [Chorus: Mack Daddy Ju & Drake] My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin' This a Rollie, not a stopwatch, shit don't ever stop From smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin' This the flow that got the block hot, shit got super hot"
62,7AQim7LbvFVZJE3O8TYgf,Fuck Love (feat. Trippie Redd),XXXTENTACION,0.797,0.5329999999999999,0.0,-9.74,0.0,0.0412,0.0172,0.000152,0.10300000000000001,0.32899999999999996,131.036,146520.0,4.0,"  [Pre-Chorus: Trippie Redd] Ooh, baby, I need you in my life, in my life Please, bae, don't go switchin' sides, switchin' sides I swear this is where you reside, you reside Please, bae, don't go switchin' side, switchin' sides Yeah, yeah, yeah, yeah  [Chorus: Trippie Redd] Ooh-ooh, please don't throw your love away, huh Please don't throw your love away, huh Please don't throw your love away, huh Yeah, yeah, yeah, ayy  [Verse: XXXTENTACION] I'm nauseous, I'm dyin' (She ripped my heart right out) Can't find her, someone to— (My eyes are all cried out) Lost it, riots, gunfire inside my head, I've Lost it, riots, gunfire inside my head  [Pre-Chorus: Trippie Redd] Baby, I need you in my life, in my life Please, bae, don't go switchin' sides, switchin' sides I swear this is where you reside, you reside Please, bae, don't go switchin' sides, switchin' sides Yeah, yeah, yeah, yeah  [Chorus: Trippie Redd] Ooh-ooh, please don't throw your love away, huh Please don't throw your love away, huh Please don't throw your love away, huh, yeah, yeah, yeah"
63,2QZ7WLBE8h2y1Y5Fb8RYb,In My Blood,Shawn Mendes,0.622,0.7120000000000001,5.0,-7.321000000000001,1.0,0.066,0.0573,0.0,0.13,0.48700000000000004,140.025,211360.0,4.0,"  [Intro] Help me, it's like the walls are caving in Sometimes I feel like giving up But I just can't It isn't in my blood  [Verse 1] Laying on the bathroom floor, feeling nothing I'm overwhelmed and insecure, give me something I could take to ease my mind slowly Just have a drink and you'll feel better Just take her home and you'll feel better Keep telling me that it gets better Does it ever?  [Pre-Chorus] Help me, it's like the walls are caving in Sometimes I feel like giving up No medicine is strong enough Someone help me I'm crawling in my skin Sometimes I feel like giving up But I just can't  [Chorus] It isn't in my blood It isn't in my blood  [Verse 2] I'm looking through my phone again feeling anxious Afraid to be alone again, I hate this I'm trying to find a way to chill, can't breathe, oh Is there somebody who could...  [Pre-Chorus] Help me, it's like the walls are caving in Sometimes I feel like giving up No medicine is strong enough Someone help me I'm crawling in my skin Sometimes I feel like giving up But I just can't  [Chorus] It isn't in my blood It isn't in my blood  [Bridge] I need somebody now I need somebody now Someone to help me out I need somebody now  [Pre-Chorus] Help me, it's like the walls are caving in Sometimes I feel like giving up But I just can't  [Chorus] It isn't in my blood It isn't in my blood, oh  [Outro] It isn't in my blood I need somebody now It isn't in my blood I need somebody now It isn't in my blood"
